:START_ID,:END_ID,:TYPE
79,21254,acted_in
79,20058,acted_in
79,20036,acted_in
79,23066,acted_in
79,21404,acted_in
79,22891,acted_in
79,21857,acted_in
79,22061,acted_in
79,21304,acted_in
79,20449,acted_in
79,21554,acted_in
79,22005,acted_in
79,22303,acted_in
79,22667,acted_in
79,21229,acted_in
79,20395,acted_in
79,22973,acted_in
79,22463,acted_in
79,22026,acted_in
79,23152,acted_in
79,22240,acted_in
79,21884,acted_in
79,20785,acted_in
79,22493,acted_in
79,22377,acted_in
79,22555,acted_in
79,21566,acted_in
79,20042,acted_in
79,22608,acted_in
79,22169,acted_in
79,20370,acted_in
79,20762,acted_in
79,22534,acted_in
79,20029,acted_in
79,21254,acted_in
79,20058,acted_in
79,20036,acted_in
79,23066,acted_in
79,21404,acted_in
79,22891,acted_in
79,21857,acted_in
79,22061,acted_in
79,21304,acted_in
79,20449,acted_in
79,21554,acted_in
79,22005,acted_in
79,22303,acted_in
79,22667,acted_in
79,21229,acted_in
79,20395,acted_in
79,22973,acted_in
81,23035,acted_in
81,21512,acted_in
81,21893,acted_in
81,21993,acted_in
81,22389,acted_in
81,21339,acted_in
81,20781,acted_in
81,22219,acted_in
81,22557,acted_in
81,21397,acted_in
81,21703,acted_in
81,22235,acted_in
81,20989,acted_in
81,22876,acted_in
81,20126,acted_in
81,20514,acted_in
81,22820,acted_in
81,21375,acted_in
81,21979,acted_in
81,22683,acted_in
81,20009,acted_in
81,20751,acted_in
81,22485,acted_in
81,22836,acted_in
81,22837,acted_in
81,21424,acted_in
81,20372,acted_in
81,20234,acted_in
81,21815,acted_in
81,23107,acted_in
81,22871,acted_in
81,21114,acted_in
82,22410,acted_in
82,22063,acted_in
82,22280,acted_in
82,22777,acted_in
82,21374,acted_in
82,20596,acted_in
82,20111,acted_in
82,21042,acted_in
82,20568,acted_in
82,20788,acted_in
82,21639,acted_in
82,22286,acted_in
82,21430,acted_in
82,23130,acted_in
82,20406,acted_in
82,20937,acted_in
82,22332,acted_in
82,21586,acted_in
82,21124,acted_in
82,22572,acted_in
82,22828,acted_in
82,23154,acted_in
83,21327,acted_in
83,22698,acted_in
83,20740,acted_in
83,22209,acted_in
83,21457,acted_in
83,22724,acted_in
83,22476,acted_in
83,21786,acted_in
83,20089,acted_in
83,23073,acted_in
83,21659,acted_in
83,21426,acted_in
83,21076,acted_in
83,20072,acted_in
83,23090,acted_in
83,20213,acted_in
83,20049,acted_in
84,23152,acted_in
84,23172,acted_in
84,22021,acted_in
84,22275,acted_in
84,21433,acted_in
84,21842,acted_in
84,22095,acted_in
84,22414,acted_in
84,21576,acted_in
84,22945,acted_in
84,20278,acted_in
84,22487,acted_in
84,20338,acted_in
84,21324,acted_in
84,21976,acted_in
84,21039,acted_in
84,20719,acted_in
84,21432,acted_in
84,21286,acted_in
84,22100,acted_in
84,20134,acted_in
84,22369,acted_in
84,22400,acted_in
84,21952,acted_in
84,20083,acted_in
84,20748,acted_in
84,21740,acted_in
84,22496,acted_in
84,20619,acted_in
85,21401,acted_in
85,21660,acted_in
85,22185,acted_in
85,23099,acted_in
85,20056,acted_in
85,20350,acted_in
85,21187,acted_in
85,20985,acted_in
85,20229,acted_in
85,22470,acted_in
85,20246,acted_in
85,20553,acted_in
85,20970,acted_in
85,22314,acted_in
85,20475,acted_in
85,22506,acted_in
85,21969,acted_in
85,23150,acted_in
85,22452,acted_in
85,20029,acted_in
85,20561,acted_in
85,20974,acted_in
85,21168,acted_in
85,21715,acted_in
85,22889,acted_in
86,21994,acted_in
86,21150,acted_in
86,22090,acted_in
86,21551,acted_in
86,21071,acted_in
86,20162,acted_in
86,22056,acted_in
86,20439,acted_in
86,20218,acted_in
86,22107,acted_in
86,21996,acted_in
86,21073,acted_in
86,22490,acted_in
86,21839,acted_in
86,22030,acted_in
86,22343,acted_in
86,22229,acted_in
86,20551,acted_in
86,22446,acted_in
86,22985,acted_in
86,20984,acted_in
86,22080,acted_in
86,20983,acted_in
86,21243,acted_in
86,22835,acted_in
86,22346,acted_in
86,22962,acted_in
86,21037,acted_in
86,22147,acted_in
86,23182,acted_in
86,21974,acted_in
86,23110,acted_in
86,20075,acted_in
86,20004,acted_in
86,22690,acted_in
86,21237,acted_in
86,22141,acted_in
87,21793,acted_in
87,21640,acted_in
87,22964,acted_in
87,21119,acted_in
87,20371,acted_in
87,22287,acted_in
87,21735,acted_in
87,21215,acted_in
87,20409,acted_in
87,22331,acted_in
87,22273,acted_in
87,21704,acted_in
87,20318,acted_in
87,23057,acted_in
87,21127,acted_in
87,21348,acted_in
87,22207,acted_in
87,20564,acted_in
87,20888,acted_in
87,21499,acted_in
87,22552,acted_in
87,22848,acted_in
88,22290,acted_in
88,23089,acted_in
88,20598,acted_in
88,20127,acted_in
89,22110,acted_in
89,20578,acted_in
89,22491,acted_in
89,22719,acted_in
89,20444,acted_in
89,23038,acted_in
89,21092,acted_in
89,23148,acted_in
89,20593,acted_in
89,21690,acted_in
89,22967,acted_in
89,22382,acted_in
89,22937,acted_in
89,20991,acted_in
89,20341,acted_in
89,20041,acted_in
89,21170,acted_in
89,22801,acted_in
89,22860,acted_in
89,21284,acted_in
89,20080,acted_in
89,21501,acted_in
89,23176,acted_in
89,21357,acted_in
89,21486,acted_in
89,20473,acted_in
89,20566,acted_in
89,22048,acted_in
89,20873,acted_in
89,21386,acted_in
89,22418,acted_in
89,22581,acted_in
89,20520,acted_in
89,22798,acted_in
89,20082,acted_in
89,22358,acted_in
89,21408,acted_in
89,20948,acted_in
89,20615,acted_in
89,22969,acted_in
89,21764,acted_in
89,20717,acted_in
89,22036,acted_in
89,22855,acted_in
89,20488,acted_in
89,21931,acted_in
89,22225,acted_in
89,20857,acted_in
89,22527,acted_in
89,22954,acted_in
89,20531,acted_in
89,22805,acted_in
89,21579,acted_in
89,20396,acted_in
89,23144,acted_in
89,21485,acted_in
89,20328,acted_in
89,21694,acted_in
90,23115,acted_in
90,22153,acted_in
90,22197,acted_in
90,20459,acted_in
90,22067,acted_in
90,20950,acted_in
90,20547,acted_in
90,22700,acted_in
90,20776,acted_in
90,20391,acted_in
90,21665,acted_in
90,22772,acted_in
90,23054,acted_in
90,20897,acted_in
90,20755,acted_in
90,21444,acted_in
90,20759,acted_in
90,20525,acted_in
90,21325,acted_in
90,21666,acted_in
90,20280,acted_in
90,23000,acted_in
91,21125,acted_in
91,21833,acted_in
91,20325,acted_in
91,20285,acted_in
91,22040,acted_in
91,20678,acted_in
91,22750,acted_in
91,20625,acted_in
91,20076,acted_in
91,22987,acted_in
91,22193,acted_in
91,22656,acted_in
91,22636,acted_in
91,22863,acted_in
91,21035,acted_in
91,21113,acted_in
91,22228,acted_in
91,20908,acted_in
91,23102,acted_in
91,22634,acted_in
92,21054,acted_in
92,20635,acted_in
92,20586,acted_in
92,22420,acted_in
92,20532,acted_in
92,21192,acted_in
92,21060,acted_in
92,22134,acted_in
92,20185,acted_in
92,21417,acted_in
92,22217,acted_in
92,20154,acted_in
92,20720,acted_in
92,22864,acted_in
92,20322,acted_in
92,20209,acted_in
92,20831,acted_in
92,22370,acted_in
92,21964,acted_in
92,20057,acted_in
92,20040,acted_in
92,22583,acted_in
92,22468,acted_in
92,21025,acted_in
92,20060,acted_in
92,20149,acted_in
92,22638,acted_in
92,22546,acted_in
92,21813,acted_in
92,20814,acted_in
92,20976,acted_in
92,22052,acted_in
92,22183,acted_in
92,21361,acted_in
92,22946,acted_in
92,21331,acted_in
92,20097,acted_in
92,20373,acted_in
92,20269,acted_in
92,20116,acted_in
92,21768,acted_in
92,21780,acted_in
92,21064,acted_in
92,22528,acted_in
92,21210,acted_in
92,23083,acted_in
92,21896,acted_in
92,23169,acted_in
92,23083,acted_in
92,21055,acted_in
93,22621,acted_in
93,20922,acted_in
93,22680,acted_in
93,22288,acted_in
93,20340,acted_in
93,21088,acted_in
93,22241,acted_in
93,22091,acted_in
93,20186,acted_in
93,20543,acted_in
93,22069,acted_in
93,22479,acted_in
93,20399,acted_in
93,22498,acted_in
93,21352,acted_in
93,20003,acted_in
93,22430,acted_in
93,22518,acted_in
93,21044,acted_in
93,21231,acted_in
93,20236,acted_in
93,20772,acted_in
93,20268,acted_in
93,20414,acted_in
93,22843,acted_in
93,21776,acted_in
93,23046,acted_in
93,22523,acted_in
93,21269,acted_in
93,21680,acted_in
93,21163,acted_in
93,21004,acted_in
94,20245,acted_in
94,21159,acted_in
94,22166,acted_in
94,20079,acted_in
94,22023,acted_in
94,20140,acted_in
94,21558,acted_in
94,22664,acted_in
94,22379,acted_in
94,20122,acted_in
94,21968,acted_in
94,21756,acted_in
94,22408,acted_in
94,20357,acted_in
94,22715,acted_in
94,22918,acted_in
94,22189,acted_in
94,21542,acted_in
94,23084,acted_in
94,21657,acted_in
94,22391,acted_in
94,22271,acted_in
94,20536,acted_in
94,20472,acted_in
94,20760,acted_in
94,22442,acted_in
94,22033,acted_in
94,23014,acted_in
95,21613,acted_in
95,20583,acted_in
95,22460,acted_in
95,22904,acted_in
95,22663,acted_in
95,22718,acted_in
95,22292,acted_in
95,21991,acted_in
95,23181,acted_in
95,20557,acted_in
95,22416,acted_in
95,20880,acted_in
95,22248,acted_in
95,23075,acted_in
95,22563,acted_in
95,22971,acted_in
95,21970,acted_in
95,20032,acted_in
96,21436,acted_in
96,20142,acted_in
96,22426,acted_in
96,22631,acted_in
96,21903,acted_in
96,21556,acted_in
96,23151,acted_in
96,20913,acted_in
96,20402,acted_in
96,23044,acted_in
96,20801,acted_in
96,22302,acted_in
96,21134,acted_in
96,21763,acted_in
96,21000,acted_in
96,20169,acted_in
96,20168,acted_in
96,20721,acted_in
96,21399,acted_in
96,21062,acted_in
96,20902,acted_in
96,22759,acted_in
96,22814,acted_in
96,21407,acted_in
96,22902,acted_in
96,22415,acted_in
96,20451,acted_in
96,21074,acted_in
96,21172,acted_in
96,21450,acted_in
96,23040,acted_in
96,22367,acted_in
96,22246,acted_in
96,23117,acted_in
97,20270,acted_in
97,20051,acted_in
97,20632,acted_in
97,22222,acted_in
97,22182,acted_in
97,21614,acted_in
97,22779,acted_in
97,23180,acted_in
97,21883,acted_in
97,20547,acted_in
97,20887,acted_in
97,20530,acted_in
97,22857,acted_in
97,20967,acted_in
97,22238,acted_in
97,21954,acted_in
97,23045,acted_in
97,21539,acted_in
97,20725,acted_in
97,21174,acted_in
98,21793,acted_in
98,22886,acted_in
98,21751,acted_in
98,22620,acted_in
98,21810,acted_in
98,21393,acted_in
98,20573,acted_in
98,22735,acted_in
98,20034,acted_in
98,20638,acted_in
98,22064,acted_in
98,20750,acted_in
98,21940,acted_in
98,20505,acted_in
98,20679,acted_in
98,20724,acted_in
98,20731,acted_in
98,21674,acted_in
98,22401,acted_in
98,21782,acted_in
98,20521,acted_in
98,20283,acted_in
98,20068,acted_in
98,20672,acted_in
98,20845,acted_in
98,21171,acted_in
98,20183,acted_in
98,21072,acted_in
98,22384,acted_in
98,22333,acted_in
98,20899,acted_in
98,20640,acted_in
98,21524,acted_in
99,20892,acted_in
99,23070,acted_in
99,22459,acted_in
99,20415,acted_in
99,20242,acted_in
99,20215,acted_in
99,21224,acted_in
99,20808,acted_in
99,20782,acted_in
99,22313,acted_in
99,21701,acted_in
99,22639,acted_in
100,22558,acted_in
100,20666,acted_in
100,21476,acted_in
100,21466,acted_in
100,23028,acted_in
100,20177,acted_in
100,21872,acted_in
100,22597,acted_in
100,21779,acted_in
100,20002,acted_in
100,20581,acted_in
100,21364,acted_in
100,21014,acted_in
100,22274,acted_in
100,22712,acted_in
100,21110,acted_in
100,21354,acted_in
100,22218,acted_in
100,20920,acted_in
100,20464,acted_in
100,20652,acted_in
100,20665,acted_in
100,23126,acted_in
100,21904,acted_in
101,22063,acted_in
101,22007,acted_in
101,20515,acted_in
101,22910,acted_in
101,21281,acted_in
101,20410,acted_in
101,22280,acted_in
101,20270,acted_in
101,21653,acted_in
101,20418,acted_in
101,21503,acted_in
101,21173,acted_in
101,22926,acted_in
101,21814,acted_in
101,21372,acted_in
101,21645,acted_in
101,20264,acted_in
101,20115,acted_in
101,21831,acted_in
101,20777,acted_in
101,20687,acted_in
101,21840,acted_in
101,22380,acted_in
101,20667,acted_in
101,20804,acted_in
101,22434,acted_in
101,22573,acted_in
101,20374,acted_in
101,22873,acted_in
101,21470,acted_in
101,21757,acted_in
101,21391,acted_in
101,20346,acted_in
101,22441,acted_in
101,22976,acted_in
101,20181,acted_in
101,22913,acted_in
101,20812,acted_in
101,21710,acted_in
101,23041,acted_in
101,21628,acted_in
101,22180,acted_in
101,20805,acted_in
101,22319,acted_in
101,21670,acted_in
101,22818,acted_in
101,21513,acted_in
101,23049,acted_in
101,23154,acted_in
101,21664,acted_in
101,20938,acted_in
102,21652,acted_in
102,21251,acted_in
102,21662,acted_in
102,22071,acted_in
102,20205,acted_in
102,21102,acted_in
102,20339,acted_in
102,21984,acted_in
102,21479,acted_in
102,22223,acted_in
102,22526,acted_in
102,21929,acted_in
103,20348,acted_in
103,20809,acted_in
103,22042,acted_in
103,20696,acted_in
103,21227,acted_in
103,22556,acted_in
103,20591,acted_in
103,20216,acted_in
103,22087,acted_in
103,22178,acted_in
103,21246,acted_in
103,20675,acted_in
103,20670,acted_in
103,20758,acted_in
103,23051,acted_in
103,21267,acted_in
103,22083,acted_in
103,20279,acted_in
103,22336,acted_in
103,22181,acted_in
103,20065,acted_in
103,22877,acted_in
103,22159,acted_in
103,20968,acted_in
103,20594,acted_in
103,21980,acted_in
103,21808,acted_in
103,21574,acted_in
103,21018,acted_in
103,22896,acted_in
103,20100,acted_in
103,21112,acted_in
103,20558,acted_in
103,21370,acted_in
103,20331,acted_in
103,22908,acted_in
103,22651,acted_in
103,20905,acted_in
103,21312,acted_in
103,22681,acted_in
103,22254,acted_in
103,23037,acted_in
103,20694,acted_in
103,22447,acted_in
103,23191,acted_in
103,22360,acted_in
104,21294,acted_in
104,20735,acted_in
104,22151,acted_in
104,20648,acted_in
104,22006,acted_in
104,20379,acted_in
104,22160,acted_in
104,22263,acted_in
104,21089,acted_in
104,20576,acted_in
104,21241,acted_in
104,20918,acted_in
104,23149,acted_in
104,20854,acted_in
104,20256,acted_in
104,22658,acted_in
104,22682,acted_in
104,21907,acted_in
105,21464,acted_in
105,22893,acted_in
105,22702,acted_in
105,20483,acted_in
105,22592,acted_in
105,21960,acted_in
105,21668,acted_in
105,22413,acted_in
105,22212,acted_in
105,22364,acted_in
105,20893,acted_in
105,20027,acted_in
105,20851,acted_in
105,23029,acted_in
105,22140,acted_in
105,20238,acted_in
105,20212,acted_in
105,20844,acted_in
105,20901,acted_in
105,22024,acted_in
105,21347,acted_in
105,20431,acted_in
105,20311,acted_in
106,21054,acted_in
106,21440,acted_in
106,21873,acted_in
106,20064,acted_in
106,22131,acted_in
106,22914,acted_in
106,20616,acted_in
106,20889,acted_in
106,21365,acted_in
106,21933,acted_in
106,21618,acted_in
106,22571,acted_in
106,22612,acted_in
106,21100,acted_in
106,20881,acted_in
106,22468,acted_in
106,22691,acted_in
106,20244,acted_in
106,20921,acted_in
106,22550,acted_in
106,22304,acted_in
106,23147,acted_in
106,23062,acted_in
106,21463,acted_in
106,22948,acted_in
106,21543,acted_in
107,21187,acted_in
107,20118,acted_in
107,22417,acted_in
107,21428,acted_in
107,20117,acted_in
107,20559,acted_in
107,21412,acted_in
107,22354,acted_in
107,22028,acted_in
107,22387,acted_in
107,22695,acted_in
107,22585,acted_in
107,23004,acted_in
107,22895,acted_in
107,22601,acted_in
107,21800,acted_in
108,21308,acted_in
108,22646,acted_in
108,23089,acted_in
108,22751,acted_in
108,20574,acted_in
108,21333,acted_in
108,20749,acted_in
108,21934,acted_in
109,21294,acted_in
109,20735,acted_in
109,22872,acted_in
109,22432,acted_in
109,20858,acted_in
109,23009,acted_in
109,21506,acted_in
109,21378,acted_in
109,21278,acted_in
109,22247,acted_in
110,20723,acted_in
110,22084,acted_in
110,20693,acted_in
110,22139,acted_in
110,21836,acted_in
110,22808,acted_in
110,22325,acted_in
110,21358,acted_in
110,20757,acted_in
110,21520,acted_in
110,21079,acted_in
110,22891,acted_in
110,21008,acted_in
110,21443,acted_in
110,22925,acted_in
110,20567,acted_in
110,21139,acted_in
110,21196,acted_in
111,20653,acted_in
111,22137,acted_in
111,23141,acted_in
111,22198,acted_in
111,21053,acted_in
111,23033,acted_in
111,21691,acted_in
111,22651,acted_in
111,22211,acted_in
111,22626,acted_in
111,20320,acted_in
111,23080,acted_in
111,20102,acted_in
111,22609,acted_in
111,20534,acted_in
111,20329,acted_in
111,20301,acted_in
111,21499,acted_in
111,21086,acted_in
111,21457,acted_in
111,21560,acted_in
111,22170,acted_in
111,20707,acted_in
111,21371,acted_in
111,20093,acted_in
111,23138,acted_in
111,22731,acted_in
111,21010,acted_in
112,21436,acted_in
112,20101,acted_in
112,20577,acted_in
112,21635,acted_in
112,22341,acted_in
112,21646,acted_in
112,20150,acted_in
112,20433,acted_in
112,22393,acted_in
112,22755,acted_in
112,21148,acted_in
112,21212,acted_in
112,21087,acted_in
112,21449,acted_in
112,20045,acted_in
112,20779,acted_in
112,22794,acted_in
112,20026,acted_in
112,20965,acted_in
112,21084,acted_in
112,20526,acted_in
112,21714,acted_in
112,20671,acted_in
112,21335,acted_in
112,22613,acted_in
112,20052,acted_in
112,21290,acted_in
112,21588,acted_in
112,20071,acted_in
112,20123,acted_in
112,22879,acted_in
112,22845,acted_in
112,20510,acted_in
113,21016,acted_in
113,22352,acted_in
113,20824,acted_in
113,20606,acted_in
113,21402,acted_in
113,21891,acted_in
113,21577,acted_in
113,21580,acted_in
113,20182,acted_in
113,20800,acted_in
113,22010,acted_in
113,21193,acted_in
114,20681,acted_in
114,23111,acted_in
114,22389,acted_in
114,20515,acted_in
114,20188,acted_in
114,21321,acted_in
114,21091,acted_in
114,20852,acted_in
114,22047,acted_in
114,20232,acted_in
114,21557,acted_in
114,22595,acted_in
114,21289,acted_in
114,20826,acted_in
114,22536,acted_in
114,22980,acted_in
114,20481,acted_in
115,22101,acted_in
115,21126,acted_in
115,21144,acted_in
115,21158,acted_in
115,20386,acted_in
115,23061,acted_in
115,22710,acted_in
115,21302,acted_in
115,20394,acted_in
115,21013,acted_in
115,21149,acted_in
115,22919,acted_in
115,22206,acted_in
115,22094,acted_in
115,22351,acted_in
115,22406,acted_in
115,21164,acted_in
115,20495,acted_in
115,21642,acted_in
115,20393,acted_in
115,22520,acted_in
115,20830,acted_in
115,20765,acted_in
115,21675,acted_in
115,22841,acted_in
116,20314,acted_in
116,22713,acted_in
116,21202,acted_in
116,22139,acted_in
116,21961,acted_in
116,21467,acted_in
116,20048,acted_in
116,21711,acted_in
116,21567,acted_in
116,21811,acted_in
116,21692,acted_in
116,22083,acted_in
116,22906,acted_in
116,20555,acted_in
116,22489,acted_in
117,23007,acted_in
117,21758,acted_in
117,21228,acted_in
117,21165,acted_in
117,22060,acted_in
117,22345,acted_in
117,22079,acted_in
117,22234,acted_in
117,21683,acted_in
117,20000,acted_in
117,22004,acted_in
117,23105,acted_in
117,20237,acted_in
117,20446,acted_in
117,20963,acted_in
117,20206,acted_in
117,22493,acted_in
118,22237,acted_in
118,20327,acted_in
118,23011,acted_in
118,21518,acted_in
118,21654,acted_in
118,21123,acted_in
118,21200,acted_in
118,20313,acted_in
118,20207,acted_in
118,20470,acted_in
118,20639,acted_in
118,20658,acted_in
118,21818,acted_in
118,20061,acted_in
118,20050,acted_in
118,22103,acted_in
118,21056,acted_in
118,20085,acted_in
118,20853,acted_in
118,22361,acted_in
118,22027,acted_in
118,20226,acted_in
118,21255,acted_in
118,22469,acted_in
119,22110,acted_in
119,20578,acted_in
119,22491,acted_in
119,22974,acted_in
119,20991,acted_in
119,22719,acted_in
119,23065,acted_in
119,22194,acted_in
119,20947,acted_in
119,21865,acted_in
119,22418,acted_in
119,23135,acted_in
119,22954,acted_in
119,20531,acted_in
119,20593,acted_in
119,21838,acted_in
119,20410,acted_in
119,22031,acted_in
119,21690,acted_in
119,20477,acted_in
119,20948,acted_in
119,20506,acted_in
119,20105,acted_in
119,20780,acted_in
119,22402,acted_in
119,21769,acted_in
119,20975,acted_in
119,21069,acted_in
119,21284,acted_in
119,22048,acted_in
119,20753,acted_in
119,22798,acted_in
119,23144,acted_in
119,21570,acted_in
119,23176,acted_in
119,22975,acted_in
119,21367,acted_in
119,21545,acted_in
119,22382,acted_in
119,21947,acted_in
119,22294,acted_in
119,21302,acted_in
119,20396,acted_in
119,21386,acted_in
119,21501,acted_in
119,21408,acted_in
119,20857,acted_in
119,21136,acted_in
119,21448,acted_in
119,20978,acted_in
119,21627,acted_in
119,21222,acted_in
119,20966,acted_in
119,21418,acted_in
119,20609,acted_in
119,20683,acted_in
119,21876,acted_in
119,22805,acted_in
119,22463,acted_in
119,22969,acted_in
119,21485,acted_in
119,22359,acted_in
119,21809,acted_in
119,20210,acted_in
119,20324,acted_in
119,22796,acted_in
119,22517,acted_in
119,22860,acted_in
119,21305,acted_in
119,20680,acted_in
119,20910,acted_in
119,23161,acted_in
119,20761,acted_in
119,22435,acted_in
119,21205,acted_in
119,20302,acted_in
119,22949,acted_in
120,20740,acted_in
120,21033,acted_in
120,22738,acted_in
120,20422,acted_in
120,22661,acted_in
120,20465,acted_in
120,20255,acted_in
120,21080,acted_in
120,21132,acted_in
120,21599,acted_in
120,21360,acted_in
120,22810,acted_in
120,20816,acted_in
120,21796,acted_in
120,20292,acted_in
120,20992,acted_in
120,21775,acted_in
120,22239,acted_in
120,21601,acted_in
120,21218,acted_in
120,23127,acted_in
121,20476,acted_in
121,21547,acted_in
121,22074,acted_in
121,20527,acted_in
121,21526,acted_in
121,20879,acted_in
121,21128,acted_in
121,20556,acted_in
121,21582,acted_in
121,22865,acted_in
121,22941,acted_in
121,22132,acted_in
121,21801,acted_in
121,22625,acted_in
121,21137,acted_in
121,21038,acted_in
122,21070,acted_in
122,20275,acted_in
122,22669,acted_in
122,20378,acted_in
122,20925,acted_in
122,21093,acted_in
122,20448,acted_in
122,21317,acted_in
122,21880,acted_in
122,22781,acted_in
122,20628,acted_in
122,20926,acted_in
122,22726,acted_in
122,20810,acted_in
122,21602,acted_in
122,22882,acted_in
122,21982,acted_in
122,21427,acted_in
122,22423,acted_in
122,22840,acted_in
122,21332,acted_in
122,21383,acted_in
122,20545,acted_in
122,21858,acted_in
122,20305,acted_in
122,22356,acted_in
122,22605,acted_in
122,21726,acted_in
122,21992,acted_in
122,21387,acted_in
122,20444,acted_in
122,20223,acted_in
122,20998,acted_in
122,21090,acted_in
122,21591,acted_in
122,23074,acted_in
122,20103,acted_in
122,20388,acted_in
122,22596,acted_in
122,21846,acted_in
122,21617,acted_in
122,22515,acted_in
122,22439,acted_in
122,22950,acted_in
122,22045,acted_in
123,21766,acted_in
123,22216,acted_in
123,22118,acted_in
123,20347,acted_in
123,20994,acted_in
123,22507,acted_in
123,21825,acted_in
123,21572,acted_in
123,22483,acted_in
123,20548,acted_in
123,22214,acted_in
123,21681,acted_in
123,21328,acted_in
123,21958,acted_in
123,20307,acted_in
123,20145,acted_in
123,20059,acted_in
123,23016,acted_in
123,20827,acted_in
123,21819,acted_in
123,21805,acted_in
123,22289,acted_in
123,22362,acted_in
123,20303,acted_in
123,20035,acted_in
123,22029,acted_in
123,20336,acted_in
123,21963,acted_in
123,21723,acted_in
123,23112,acted_in
123,20541,acted_in
123,20651,acted_in
123,20159,acted_in
123,22123,acted_in
123,21133,acted_in
123,20644,acted_in
123,21505,acted_in
123,21908,acted_in
123,20904,acted_in
123,23109,acted_in
123,21867,acted_in
123,21521,acted_in
123,20438,acted_in
123,22868,acted_in
123,21695,acted_in
123,22771,acted_in
123,20006,acted_in
123,20147,acted_in
124,22290,acted_in
124,21829,acted_in
124,20542,acted_in
124,22465,acted_in
124,21072,acted_in
124,22394,acted_in
124,20151,acted_in
124,20834,acted_in
124,23071,acted_in
124,22373,acted_in
